ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y
129,0,0,0,0, 188.060000000000002,  38.820000000000000, 277.990000000000009,0,  529148.305551366647705,  180900.049822049797513
130,0,0,0,0, 191.819999999999993,  33.450000000000003, 278.310000000000002,0,  529150.814303962979466,  180894.503930573700927
131,0,0,0,0, 242.960000000000008,  34.560000000000002, 400.069999999999993,0,  529042.205078582977876,  181210.669641001964919
132,0,0,0,0, 240.169999999999987,  31.059999999999999, 397.689999999999998,0,  529043.017322460073046,  181207.060498592967633
133,0,0,0,0, 237.030000000000001,  28.100000000000001, 394.850000000000023,0,  529044.541326277307235,  181203.799409186874982
134,0,0,0,0, 234.879999999999995,  22.670000000000002, 393.459999999999980,0,  529043.440794110414572,  181198.491800716728903
135,0,0,0,0, 230.159999999999997,  18.649999999999999, 389.170000000000016,0,  529045.829680561437272,  181193.602779360953718
136,0,0,0,0, 220.629999999999995,   9.580000000000000, 381.170000000000016,0,  529048.045726817916147,  181179.304971399600618
137,0,0,0,0, 216.439999999999998,  11.020000000000000, 377.470000000000027,0,  529049.727049812325276,  181173.903015383228194
138,0,0,0,0, 212.590000000000003,  17.710000000000001, 374.129999999999995,0,  529051.001055796747096,  181168.325726768642198
139,0,0,0,0, 208.759999999999991,  13.140000000000001, 370.810000000000002,0,  529052.180561521439813,  181162.416059721203055
140,0,0,0,0, 204.219999999999999,  11.220000000000001, 366.730000000000018,0,  529054.187273364630528,  181156.362410266010556
141,0,0,0,0, 189.060000000000002,   8.820000000000000, 353.000000000000000,0,  529060.542998542310670,  181133.095315573213156
142,0,0,0,0, 184.300000000000011,  15.970000000000001, 348.519999999999982,0,  529062.990552558330819,  181125.897938507259823
143,0,0,0,0, 180.240000000000009,  21.309999999999999, 344.589999999999975,0,  529065.589430732536130,  181120.849268463673070
144,0,0,0,0, 176.759999999999991,  26.680000000000000, 341.209999999999980,0,  529067.673924247385003,  181115.787535567302257
145,0,0,0,0, 171.870000000000005,  33.500000000000000, 336.379999999999995,0,  529071.022271551424637,  181109.602976313326508
146,0,0,0,0, 167.930000000000007,  29.859999999999999, 332.430000000000007,0,  529073.732418784522451,  181104.227156985376496
147,0,0,0,0, 163.830000000000013,  24.250000000000000, 328.250000000000000,0,  529076.751206187182106,  181098.859178043669090
148,0,0,0,0, 159.659999999999997,  17.989999999999998, 323.899999999999977,0,  529079.795127351069823,  181092.501902290270664
149,0,0,0,0, 156.590000000000003,  13.380000000000001, 320.600000000000023,0,  529082.089589962735772,  181087.280518132552970
150,0,0,0,0, 154.039999999999992,  10.720000000000001, 317.810000000000002,0,  529084.148983235470951,  181083.208090294909198
151,0,0,0,0, 150.719999999999999,   9.000000000000000, 314.100000000000023,0,  529086.962035512202419,  181077.834890924976207
152,0,0,0,0, 141.039999999999992,  10.220000000000001, 302.339999999999975,0,  529096.270331047824584,  181059.922494970844127
153,0,0,0,0, 137.810000000000002,  15.880000000000001, 298.009999999999991,0,  529099.935760758817196,  181053.416028122010175
154,0,0,0,0, 134.750000000000000,  22.960000000000001, 293.569999999999993,0,  529103.815335362916812,  181046.585024741478264
155,0,0,0,0, 132.009999999999991,  31.780000000000001, 288.860000000000014,0,  529108.037068621721119,  181038.442800491699018
156,0,0,0,0, 129.370000000000005,  31.350000000000001, 284.350000000000023,0,  529112.319805103237741,  181031.952024005644489
157,0,0,0,0, 128.449999999999989,  26.129999999999999, 281.889999999999986,0,  529114.708826604881324,  181027.063033900165465
158,0,0,0,0, 126.719999999999999,  18.609999999999999, 277.519999999999982,0,  529119.115405931021087,  181019.750461372022983
159,0,0,0,0, 126.489999999999995,  12.810000000000000, 274.779999999999973,0,  529122.056541818426922,  181013.390596229699440
160,0,0,0,0, 126.329999999999998,   9.369999999999999, 272.069999999999993,0,  529125.087996817892417,  181007.527995854383335
161,0,0,0,0, 125.989999999999995,  17.539999999999999, 265.730000000000018,0,  529132.492560852435417,  180995.671900365676265
162,0,0,0,0, 126.390000000000001,  13.890000000000001, 263.689999999999998,0,  529135.074808949953876,  180991.282796864747070
163,0,0,0,0, 127.040000000000006,  11.190000000000000, 261.050000000000011,0,  529138.509433615952730,  180985.760426935390569
164,0,0,0,0, 128.330000000000013,  12.529999999999999, 258.040000000000020,0,  529142.697748881648295,  180978.937294908799231
165,0,0,0,0, 130.090000000000003,  15.150000000000000, 256.899999999999977,0,  529144.773989348788746,  180974.205358619277831
166,0,0,0,0, 131.509999999999991,  19.750000000000000, 254.969999999999999,0,  529147.780351493274793,  180969.332069594122004
167,0,0,0,0, 134.110000000000014,  24.890000000000001, 253.840000000000003,0,  529150.293264466105029,  180963.621294829819817
168,0,0,0,0, 135.909999999999997,  30.870000000000001, 251.740000000000009,0,  529153.822423540055752,  180958.431315440684557
169,0,0,0,0, 138.750000000000000,  37.130000000000003, 250.349999999999994,0,  529156.956825695582666,  180952.571347954799421
170,0,0,0,0, 141.259999999999991,  34.979999999999997, 248.699999999999989,0,  529160.387307689990848,  180947.213875362416729
171,0,0,0,0, 143.919999999999987,  33.880000000000003, 247.240000000000009,0,  529163.710724696749821,  180942.018673334969208
172,0,0,0,0, 147.719999999999999,  34.710000000000001, 246.590000000000003,0,  529166.643574740155600,  180935.988599172036629
173,0,0,0,0, 152.169999999999987,  36.740000000000002, 245.169999999999987,0,  529171.153182466048747,  180928.678685054532252
174,0,0,0,0, 198.500000000000000,  22.340000000000000, 277.569999999999993,0,  529157.568258902290836,  180883.951247630233411
175,0,0,0,0, 203.569999999999993,  17.070000000000000, 278.170000000000016,0,  529161.143568711937405,  180876.947559671651106
176,0,0,0,0, 157.569999999999993,  45.240000000000002, 243.789999999999992,0,  529176.408120905165561,  180920.397781347157434
177,0,0,0,0, 162.419999999999987,  38.719999999999999, 243.759999999999991,0,  529179.662215976975858,  180913.880910264735576
178,0,0,0,0, 165.830000000000013,  31.789999999999999, 243.009999999999991,0,  529183.080172729212791,  180909.018101563618984
179,0,0,0,0, 169.389999999999986,  27.090000000000000, 243.430000000000007,0,  529185.045211177552119,  180904.613332096079830
180,0,0,0,0, 177.189999999999998,  16.840000000000000, 243.379999999999995,0,  529191.062284757848829,  180894.701918850070797
181,0,0,0,0, 216.909999999999997,   9.930000000000000, 278.490000000000009,0,  529173.452825212385505,  180858.451593380304985
182,0,0,0,0, 223.900000000000006,  18.149999999999999, 286.819999999999993,0,  529166.998207280528732,  180853.172871854738332
183,0,0,0,0, 219.650000000000006,  13.180000000000000, 281.810000000000002,0,  529170.828150137676857,  180856.405011030263267
184,0,0,0,0, 135.909999999999997,   9.310000000000000, 245.000000000000000,0,  529198.517451387713663,  180880.867320268822368
185,0,0,0,0, 171.180000000000007,  13.900000000000000, 279.540000000000020,0,  529176.480230332352221,  180852.753905558551196
186,0,0,0,0, 173.580000000000013,  19.930000000000000, 281.230000000000018,0,  529179.421521889045835,  180846.394072455645073
187,0,0,0,0, 175.039999999999992,  25.890000000000001, 281.870000000000005,0,  529183.374891789630055,  180840.719923673954327
188,0,0,0,0, 178.030000000000001,  33.240000000000002, 283.889999999999986,0,  529186.740305889165029,  180833.875905972032342
189,0,0,0,0, 180.460000000000008,  28.199999999999999, 285.290000000000020,0,  529190.603382769040763,  180827.704498487757519
190,0,0,0,0, 182.750000000000000,  29.579999999999998, 286.509999999999991,0,  529194.453894731355831,  180822.027742830803618
191,0,0,0,0, 136.889999999999986,  13.460000000000001, 245.189999999999998,0,  529202.787850770051591,  180874.871266585250851
192,0,0,0,0, 137.810000000000002,  17.239999999999998, 245.509999999999991,0,  529205.460523093352094,  180870.979462173883803
193,0,0,0,0, 138.780000000000001,  21.870000000000001, 245.780000000000001,0,  529208.446040164213628,  180866.930622890300583
194,0,0,0,0, 140.659999999999997,  15.810000000000000, 246.580000000000013,0,  529212.296545846736990,  180861.253880605218001
195,0,0,0,0, 142.879999999999995,  11.199999999999999, 247.860000000000014,0,  529214.994384214631282,  180856.372783055412583
196,0,0,0,0, 145.449999999999989,   7.930000000000000, 249.259999999999991,0,  529218.326295851613395,  180850.847849599958863
197,0,0,0,0, 148.469999999999999,   9.800000000000001, 250.840000000000003,0,  529222.292284000315703,  180844.679081451497041
198,0,0,0,0, 186.569999999999993,  34.119999999999997, 288.689999999999998,0,  529199.914738786639646,  180813.752092924318276
199,0,0,0,0, 189.189999999999998,  37.520000000000003, 290.560000000000002,0,  529201.772747665643692,  180809.509597295080312
200,0,0,0,0, 155.830000000000013,  20.620000000000001, 255.400000000000006,0,  529228.672647609841079,  180832.632080001290888
201,0,0,0,0, 158.439999999999998,  26.750000000000000, 256.550000000000011,0,  529232.605120966443792,  180827.782383546466008
202,0,0,0,0, 162.150000000000006,  34.369999999999997, 258.389999999999986,0,  529237.291330471285619,  180821.631939274724573
203,0,0,0,0, 194.250000000000000,  45.840000000000003, 293.430000000000007,0,  529208.608837886946276,  180799.784010402625427
204,0,0,0,0, 197.139999999999986,  50.549999999999997, 295.230000000000018,0,  529211.718239105772227,  180794.913373382063583
205,0,0,0,0, 200.990000000000009,  38.780000000000001, 297.899999999999977,0,  529214.642836507409811,  180789.213091900048312
206,0,0,0,0, 202.219999999999999,  33.680000000000000, 297.910000000000025,0,  529219.052021712879650,  180785.860410269408021
207,0,0,0,0, 207.819999999999993,  26.100000000000001, 302.170000000000016,0,  529221.705706926877610,  180778.668338552408386
208,0,0,0,0, 209.560000000000002,  21.670000000000002, 302.879999999999995,0,  529225.081864893669263,  180775.454386747325771
209,0,0,0,0, 215.270000000000010,  12.600000000000000, 306.740000000000009,0,  529229.810032758628950,  180767.655105630168691
210,0,0,0,0, 165.289999999999992,  45.570000000000000, 260.370000000000005,0,  529239.770865489728749,  180817.240271072194446
211,0,0,0,0, 167.330000000000013,  41.000000000000000, 261.079999999999984,0,  529243.361165323760360,  180813.701797930698376
212,0,0,0,0, 171.789999999999992,  34.969999999999999, 264.209999999999980,0,  529245.767175592132844,  180808.153335420007352
213,0,0,0,0, 174.610000000000014,  30.410000000000000, 265.800000000000011,0,  529248.645681932684965,  180804.266785678861197
214,0,0,0,0, 178.840000000000003,  24.699999999999999, 268.670000000000016,0,  529251.351968780858442,  180799.055940843594726
215,0,0,0,0, 181.849999999999994,  20.170000000000002, 270.279999999999973,0,  529254.749099754379131,  180795.017593710043002
216,0,0,0,0, 185.020000000000010,  15.980000000000000, 271.899999999999977,0,  529258.561967550893314,  180790.824832134239841
217,0,0,0,0, 189.360000000000014,  11.510000000000000, 274.470000000000027,0,  529262.712849735049531,  180785.485742565128021
218,0,0,0,0, 192.650000000000006,   7.300000000000000, 276.540000000000020,0,  529265.488496344420128,  180781.596585416002199
219,0,0,0,0, 227.330000000000013,   6.270000000000000, 314.040000000000020,0,  529243.308287710067816,  180751.004408027918544
220,0,0,0,0, 223.259999999999991,   7.810000000000000, 314.310000000000002,0,  529227.949370970833115,  180759.853286431520246
221,0,0,0,0, 232.610000000000014,  11.440000000000000, 318.180000000000007,0,  529245.726901574758813,  180744.961296622059308
222,0,0,0,0, 236.939999999999998,  18.000000000000000, 321.069999999999993,0,  529249.672032865229994,  180739.616963750391733
223,0,0,0,0, 241.370000000000005,  24.020000000000000, 324.259999999999991,0,  529252.892779218382202,  180734.419201600132510
224,0,0,0,0, 246.520000000000010,  30.609999999999999, 328.120000000000005,0,  529256.130304599180818,  180728.561909598298371
225,0,0,0,0, 257.560000000000002,  31.190000000000001, 336.410000000000025,0,  529263.342352602514438,  180716.206116313696839
226,0,0,0,0, 262.399999999999977,  24.870000000000001, 340.009999999999991,0,  529266.773092353483662,  180710.848713040060829
227,0,0,0,0, 266.620000000000005,  18.879999999999999, 342.970000000000027,0,  529270.495723454048857,  180706.158694183744956
228,0,0,0,0, 204.719999999999999,   6.960000000000000, 284.870000000000005,0,  529273.655822674860246,  180768.110176464309916
229,0,0,0,0, 207.819999999999993,  11.710000000000001, 286.600000000000023,0,  529277.143294370034710,  180764.569109638163354
230,0,0,0,0, 213.169999999999987,  17.690000000000001, 290.519999999999982,0,  529280.273752245935611,  180758.874098645756021
231,0,0,0,0, 217.659999999999997,  23.960000000000001, 293.399999999999977,0,  529284.309214078122750,  180754.027058045961894
232,0,0,0,0, 223.189999999999998,  31.320000000000000, 297.100000000000023,0,  529288.884276081109419,  180748.203808752004988
233,0,0,0,0, 229.840000000000003,  42.420000000000002, 301.970000000000027,0,  529293.175858032656834,  180741.383413957024459
234,0,0,0,0, 237.030000000000001,  32.119999999999997, 307.129999999999995,0,  529298.406006075907499,  180734.091930105409119
235,0,0,0,0, 243.530000000000001,  24.949999999999999, 311.899999999999977,0,  529302.894994089496322,  180727.606543898058590
